,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
5822,Arroyo,23,1,0,1,2,15,4,0,2016-03-01
5823,Arecibo,181,2,1,12,14,53,85,14,2016-03-01
5824,Añasco,37,0,0,3,3,16,15,0,2016-03-01
5825,Aibonito,42,1,0,0,4,11,23,3,2016-03-01
5826,Aguas Buenas,56,2,0,9,2,13,19,11,2016-03-01
5827,Aguadilla,161,3,1,11,23,41,76,6,2016-03-01
5828,Juana Díaz,79,2,0,4,20,14,35,4,2016-03-01
5829,Barceloneta,109,1,0,10,11,18,61,8,2016-03-01
5830,Ceiba,24,0,0,2,3,9,9,1,2016-03-01
5831,Adjuntas,16,0,0,1,2,4,8,1,2016-03-01
5832,Isabela,90,3,0,0,7,25,52,3,2016-03-01
5833,Humacao,171,2,0,27,7,59,72,4,2016-03-01
5834,Hormigueros,35,0,1,1,4,10,19,0,2016-03-01
5835,Hatillo,174,1,0,14,5,26,118,10,2016-03-01
5836,Gurabo,58,2,0,10,6,11,28,1,2016-03-01
5837,Ciales,39,0,0,1,2,12,19,5,2016-03-01
5838,Guayanilla,18,3,0,2,4,3,6,0,2016-03-01
5839,Guayama,157,1,0,7,14,56,75,4,2016-03-01
5840,Guánica,44,1,0,0,1,6,36,0,2016-03-01
5841,Guaynabo,256,4,0,24,15,36,154,23,2016-03-01
5842,Fajardo,106,2,1,2,21,23,56,1,2016-03-01
5843,Dorado,226,2,0,23,9,46,132,14,2016-03-01
5844,Culebra,12,0,0,0,0,5,7,0,2016-03-01
5845,Corozal,68,2,0,7,1,16,27,15,2016-03-01
5846,Comerío,41,1,0,3,4,13,15,5,2016-03-01
5847,Coamo,74,1,0,3,5,21,41,3,2016-03-01
5848,Cidra,104,4,1,12,9,15,57,6,2016-03-01
5849,Florida,20,1,1,2,3,6,5,2,2016-03-01
5850,Comerío,49,1,0,3,4,15,19,7,2016-04-01
5851,Corozal,82,2,0,7,2,19,34,18,2016-04-01
5852,Culebra,21,0,0,0,0,9,12,0,2016-04-01
5853,Dorado,292,4,1,28,10,63,163,23,2016-04-01
5854,Fajardo,136,3,1,2,26,27,73,4,2016-04-01
5855,Florida,28,1,1,2,4,10,7,3,2016-04-01
5856,Guánica,52,1,0,0,1,7,43,0,2016-04-01
5857,Jayuya,28,0,1,0,11,5,9,2,2016-04-01
5858,Guayanilla,30,4,0,3,7,5,11,0,2016-04-01
5859,Guaynabo,315,4,1,33,19,45,186,27,2016-04-01
5860,Gurabo,68,2,0,11,7,11,36,1,2016-04-01
5861,Hatillo,242,1,0,13,13,33,170,12,2016-04-01
5862,Hormigueros,50,0,2,3,5,13,27,0,2016-04-01
5863,Humacao,230,4,0,31,10,77,101,7,2016-04-01
5864,Isabela,116,3,0,0,7,29,74,3,2016-04-01
5865,Coamo,94,1,0,5,9,31,44,4,2016-04-01
5866,Guayama,197,1,0,8,17,63,103,5,2016-04-01
5867,Cidra,122,5,1,13,10,18,69,6,2016-04-01
5868,Bayamón,1337,11,3,136,35,164,734,254,2016-04-01
5869,Ceiba,30,0,0,3,4,9,13,1,2016-04-01
5870,Aguada,58,0,0,4,8,13,32,1,2016-04-01
5871,Aguadilla,218,3,1,13,27,53,111,10,2016-04-01
5872,Aguas Buenas,67,2,0,9,4,14,25,13,2016-04-01
5873,Aibonito,55,2,0,1,4,13,30,6,2016-04-01
5874,Añasco,52,0,0,4,7,20,20,1,2016-04-01
5875,Arecibo,249,4,1,18,20,66,122,18,2016-04-01
5876,Arroyo,30,1,0,3,6,16,4,0,2016-04-01
5877,Ciales,43,1,0,1,2,14,21,5,2016-04-01
5878,Barceloneta,141,1,0,13,14,29,74,10,2016-04-01
5879,Cabo Rojo,78,4,0,3,9,20,41,1,2016-04-01
5880,Caguas,732,5,5,58,27,127,437,73,2016-04-01
5881,Camuy,114,0,0,8,13,21,68,4,2016-04-01
5882,Canóvanas,150,5,1,9,11,32,85,7,2016-04-01
5883,Carolina,1001,8,2,67,52,199,593,80,2016-04-01
5884,Cataño,96,1,2,8,8,15,54,8,2016-04-01
5885,Cayey,184,2,0,15,26,37,89,15,2016-04-01
5886,Barranquitas,111,3,1,3,7,32,54,11,2016-04-01
5887,Adjuntas,25,0,0,1,4,10,9,1,2016-04-01
5888,Juana Díaz,140,2,0,10,23,28,70,7,2016-04-01
5889,Lajas,33,0,0,1,2,15,13,2,2016-04-01
5890,Salinas,107,1,0,1,14,23,63,5,2016-04-01
5891,San Germán,39,0,0,5,8,13,12,1,2016-04-01
5892,San Juan,2918,47,5,332,183,374,1678,299,2016-04-01
5893,San Lorenzo,118,3,0,17,10,32,49,7,2016-04-01
5894,San Sebastián,126,0,1,1,5,45,71,3,2016-04-01
5895,Juncos,95,1,1,12,20,16,37,8,2016-04-01
5896,Toa Alta,103,1,0,12,7,17,41,25,2016-04-01
5897,Sabana Grande,50,0,3,1,8,17,19,2,2016-04-01
5898,Toa Baja,403,6,0,47,18,44,237,51,2016-04-01
5899,Utuado,75,2,0,0,14,17,41,1,2016-04-01
5900,Vega Alta,251,1,1,18,12,54,144,21,2016-04-01
5901,Vega Baja,328,1,2,30,8,92,169,26,2016-04-01
5902,Vieques,49,0,1,1,8,15,23,1,2016-04-01
5903,Villalba,43,0,0,0,8,14,18,3,2016-04-01
5904,Yabucoa,68,1,0,1,4,21,39,2,2016-04-01
5905,Yauco,105,0,0,4,30,15,56,0,2016-04-01
5906,Trujillo Alto,173,8,1,13,15,39,88,9,2016-04-01
5907,Rio Grande,125,4,0,12,7,30,70,2,2016-04-01
5908,Santa Isabel,80,4,1,4,3,10,55,3,2016-04-01
5909,Quebradillas,43,0,0,5,4,11,22,1,2016-04-01
5910,Rincón,62,1,0,0,4,14,42,1,2016-04-01
5911,Las Marías,36,0,0,0,1,13,21,1,2016-04-01
5912,Las Piedras,85,3,0,13,4,27,31,7,2016-04-01
5913,Loiza,85,8,2,4,19,10,41,1,2016-04-01
5914,Luquillo,102,2,0,5,9,25,58,3,2016-04-01
5915,Manatí,176,1,0,19,11,31,86,29,2016-04-01
5916,Maricao,16,0,0,0,2,4,10,0,2016-04-01
5917,Maunabo,26,0,0,3,2,6,13,2,2016-04-01
5918,Lares,84,1,0,3,7,22,49,2,2016-04-01
5919,Moca,54,0,0,0,2,20,32,0,2016-04-01
5920,Morovis,85,3,0,7,9,28,31,7,2016-04-01
5921,Naguabo,45,1,1,5,5,12,20,1,2016-04-01
5922,Naranjito,104,1,1,5,3,28,51,15,2016-04-01
5923,Orocovis,72,1,0,5,4,13,48,1,2016-04-01
5924,Patillas,39,1,0,4,5,11,18,0,2016-04-01
5925,Peñuelas,61,0,0,1,11,19,27,3,2016-04-01
5926,Ponce,752,12,1,65,82,102,451,39,2016-04-01
5927,Mayagüez,483,4,2,28,52,90,297,10,2016-04-01
5928,Comerío,66,2,0,3,4,18,28,11,2016-05-01
5929,Corozal,100,2,1,8,2,25,35,27,2016-05-01
5930,Culebra,25,1,0,0,1,9,14,1,2016-05-01
5931,Dorado,374,6,2,30,16,79,209,32,2016-05-01
5932,Fajardo,172,5,2,4,35,29,91,6,2016-05-01
5933,Florida,37,1,1,3,4,16,8,4,2016-05-01
5934,Guánica,69,3,0,0,1,10,55,0,2016-05-01
5935,Hatillo,291,1,0,15,15,37,209,14,2016-05-01
5936,Guayanilla,41,4,0,3,7,8,19,0,2016-05-01
5937,Guaynabo,426,6,3,45,25,58,257,32,2016-05-01
5938,Gurabo,80,2,1,12,8,14,40,3,2016-05-01
5939,Hormigueros,53,0,2,3,6,15,27,0,2016-05-01
5940,Humacao,297,5,0,42,17,96,128,9,2016-05-01
5941,Isabela,143,3,1,1,8,37,89,4,2016-05-01
5942,Jayuya,37,0,1,0,12,10,10,4,2016-05-01
5943,Guayama,228,2,1,9,23,69,118,6,2016-05-01
5944,Coamo,122,2,0,6,15,35,60,4,2016-05-01
5945,Aguadilla,278,3,1,13,31,75,145,10,2016-05-01
5946,Ciales,56,2,0,2,6,16,25,5,2016-05-01
5947,Juana Díaz,159,3,0,12,28,34,75,7,2016-05-01
5948,Aguas Buenas,85,3,0,11,4,17,34,16,2016-05-01
5949,Aibonito,67,3,0,2,4,16,36,6,2016-05-01
5950,Añasco,66,0,0,5,7,26,27,1,2016-05-01
5951,Arecibo,326,4,2,22,31,80,168,19,2016-05-01
5952,Arroyo,40,1,0,3,11,18,7,0,2016-05-01
5953,Barceloneta,185,1,0,15,18,43,94,14,2016-05-01
5954,Barranquitas,138,3,1,4,8,41,64,17,2016-05-01
5955,Bayamón,1636,13,4,160,44,201,911,303,2016-05-01
5956,Cabo Rojo,92,4,0,3,12,24,48,1,2016-05-01
5957,Caguas,896,5,6,70,33,156,540,86,2016-05-01
5958,Camuy,130,0,1,8,17,22,78,4,2016-05-01
5959,Canóvanas,190,7,1,13,14,41,106,8,2016-05-01
5960,Carolina,1205,12,2,83,72,231,714,91,2016-05-01
5961,Cataño,126,2,1,10,9,18,74,12,2016-05-01
5962,Cayey,230,3,0,18,35,40,114,20,2016-05-01
5963,Ceiba,41,0,0,4,4,15,17,1,2016-05-01
5964,Cidra,147,5,1,14,11,24,85,7,2016-05-01
5965,Juncos,117,2,1,17,20,22,46,9,2016-05-01
5966,Quebradillas,59,0,0,6,8,15,29,1,2016-05-01
5967,Lares,106,1,0,3,9,31,60,2,2016-05-01
5968,San Germán,49,1,1,6,8,15,16,2,2016-05-01
5969,San Juan,3255,61,5,362,208,407,1869,343,2016-05-01
5970,San Lorenzo,138,3,0,18,12,41,57,7,2016-05-01
5971,San Sebastián,141,0,1,3,6,49,78,4,2016-05-01
5972,Santa Isabel,101,5,1,6,6,12,68,3,2016-05-01
5973,Toa Alta,129,2,0,15,10,23,49,30,2016-05-01
5974,Toa Baja,537,6,0,61,25,62,316,67,2016-05-01
5975,Salinas,134,1,0,3,20,26,79,5,2016-05-01
5976,Trujillo Alto,221,8,1,15,16,47,124,10,2016-05-01
5977,Vega Alta,304,3,1,23,13,62,176,26,2016-05-01
5978,Vega Baja,418,2,2,38,13,120,212,31,2016-05-01
5979,Vieques,61,0,1,1,10,18,30,1,2016-05-01
5980,Villalba,49,0,0,0,10,17,19,3,2016-05-01
5981,Yabucoa,77,1,0,1,5,22,46,2,2016-05-01
5982,Yauco,117,1,0,5,33,15,62,1,2016-05-01
5983,Aguada,68,0,0,4,10,16,37,1,2016-05-01
5984,Utuado,89,2,0,0,15,19,51,2,2016-05-01
5985,Lajas,38,0,0,1,2,19,14,2,2016-05-01
5986,Sabana Grande,69,0,3,1,11,23,28,3,2016-05-01
5987,Rincón,72,1,0,0,4,20,46,1,2016-05-01
5988,Las Marías,47,0,0,1,1,19,25,1,2016-05-01
5989,Las Piedras,102,3,0,16,7,29,40,7,2016-05-01
5990,Loiza,108,9,2,5,26,14,49,3,2016-05-01
5991,Luquillo,126,2,0,7,9,35,70,3,2016-05-01
5992,Manatí,219,2,0,24,15,40,104,36,2016-05-01
5993,Maricao,19,0,0,0,3,5,11,0,2016-05-01
5994,Maunabo,32,0,0,3,2,6,18,3,2016-05-01
5995,Rio Grande,158,6,0,15,10,39,85,3,2016-05-01
5996,Mayagüez,591,4,3,39,72,113,348,12,2016-05-01
5997,Morovis,113,3,0,9,11,37,43,10,2016-05-01
5998,Naguabo,59,2,1,7,9,14,25,1,2016-05-01
5999,Naranjito,150,1,1,6,5,37,81,19,2016-05-01
6000,Orocovis,84,1,0,5,6,13,57,2,2016-05-01
6001,Patillas,54,1,1,4,9,13,26,0,2016-05-01
6002,Peñuelas,70,1,1,2,12,22,29,3,2016-05-01
6003,Ponce,888,17,2,69,110,117,530,43,2016-05-01
6004,Moca,81,0,0,0,4,29,47,1,2016-05-01
6005,Adjuntas,34,0,0,1,7,13,12,1,2016-05-01
6006,Juncos,151,2,1,20,22,35,62,9,2016-06-01
6007,Yabucoa,95,1,0,2,10,29,51,2,2016-06-01
6008,Coamo,143,3,0,8,19,37,70,6,2016-06-01
6009,Comerío,81,2,0,5,5,20,36,13,2016-06-01
6010,Corozal,116,2,1,11,3,27,41,31,2016-06-01
6011,Culebra,33,2,0,0,1,13,16,1,2016-06-01
6012,Dorado,438,7,2,37,18,86,248,40,2016-06-01
6013,Fajardo,202,5,2,5,40,38,106,6,2016-06-01
6014,Florida,43,1,1,3,6,18,8,6,2016-06-01
6015,Guánica,86,3,0,0,6,11,66,0,2016-06-01
6016,Guayama,260,2,3,14,25,75,134,7,2016-06-01
6017,Guayanilla,52,5,0,3,7,10,27,0,2016-06-01
6018,Guaynabo,505,6,2,47,30,70,304,46,2016-06-01
6019,Gurabo,100,4,1,15,8,18,50,4,2016-06-01
6020,Hatillo,341,1,0,16,17,50,242,15,2016-06-01
6021,Hormigueros,58,1,2,4,6,16,29,0,2016-06-01
6022,Humacao,350,7,0,43,19,113,156,12,2016-06-01
6023,Cidra,173,6,1,15,13,27,103,8,2016-06-01
6024,Ceiba,55,0,0,4,8,18,23,2,2016-06-01
6025,Cayey,284,4,1,21,41,50,144,23,2016-06-01
6026,Cataño,150,2,2,11,11,31,81,12,2016-06-01
6027,Adjuntas,44,0,0,1,11,15,16,1,2016-06-01
6028,Aguada,78,0,0,4,13,20,39,2,2016-06-01
6029,Aguadilla,305,4,0,15,38,82,154,12,2016-06-01
6030,Aguas Buenas,99,3,1,14,5,20,38,18,2016-06-01
6031,Aibonito,84,3,0,4,6,22,43,6,2016-06-01
6032,Añasco,84,0,0,8,8,31,36,1,2016-06-01
6033,Arecibo,389,4,2,25,41,88,202,27,2016-06-01
6034,Isabela,187,3,1,2,11,43,121,6,2016-06-01
6035,Arroyo,60,1,1,3,14,23,18,0,2016-06-01
6036,Barranquitas,160,3,1,4,11,45,77,19,2016-06-01
6037,Bayamón,1951,13,9,189,58,244,1076,362,2016-06-01
6038,Cabo Rojo,104,4,0,6,12,28,52,2,2016-06-01
6039,Caguas,1043,6,7,80,45,179,626,100,2016-06-01
6040,Camuy,153,0,1,9,19,32,88,4,2016-06-01
6041,Canóvanas,225,8,1,14,18,44,130,10,2016-06-01
6042,Carolina,1435,13,2,96,90,264,860,110,2016-06-01
6043,Barceloneta,227,1,0,17,19,53,118,19,2016-06-01
6044,Jayuya,45,0,1,0,13,12,13,6,2016-06-01
6045,Ciales,70,3,0,3,7,18,33,6,2016-06-01
6046,Yauco,139,1,0,5,34,18,79,2,2016-06-01
6047,Rio Grande,188,7,1,15,12,46,102,5,2016-06-01
6048,Sabana Grande,75,0,3,2,13,24,29,4,2016-06-01
6049,Salinas,167,3,0,3,22,29,104,6,2016-06-01
6050,San Germán,57,1,1,6,8,18,21,2,2016-06-01
6051,San Juan,4058,71,6,426,255,502,2346,452,2016-06-01
6052,San Sebastián,157,1,1,3,6,60,82,4,2016-06-01
6053,Santa Isabel,122,6,1,7,10,13,82,3,2016-06-01
6054,Rincón,85,1,0,0,5,23,54,2,2016-06-01
6055,Toa Alta,162,3,0,16,9,27,71,36,2016-06-01
6056,Trujillo Alto,282,9,1,16,18,61,165,12,2016-06-01
6057,Utuado,110,2,1,0,20,24,61,2,2016-06-01
6058,Vega Alta,350,3,1,26,16,77,199,28,2016-06-01
6059,Vega Baja,493,3,3,44,18,147,244,34,2016-06-01
6060,Vieques,77,0,1,1,15,22,37,1,2016-06-01
6061,Villalba,62,0,0,1,14,19,24,4,2016-06-01
6062,Juana Díaz,185,3,0,13,31,43,87,8,2016-06-01
6063,Toa Baja,627,9,0,72,26,69,372,79,2016-06-01
6064,Quebradillas,72,0,0,6,8,19,37,2,2016-06-01
6065,San Lorenzo,162,6,0,18,17,48,66,7,2016-06-01
6066,Lares,119,1,0,3,9,35,68,3,2016-06-01
6067,Lajas,42,0,0,1,4,19,15,3,2016-06-01
6068,Ponce,1056,21,3,74,120,177,614,47,2016-06-01
6069,Las Marías,48,0,0,2,1,19,25,1,2016-06-01
6070,Las Piedras,131,3,0,16,9,38,56,9,2016-06-01
6071,Loiza,140,9,2,5,35,15,65,9,2016-06-01
6072,Luquillo,154,2,0,10,11,43,85,3,2016-06-01
6073,Maricao,22,0,0,0,4,6,12,0,2016-06-01
6074,Maunabo,38,0,1,3,2,6,23,3,2016-06-01
6075,Manatí,271,3,0,28,26,50,124,40,2016-06-01
6076,Moca,87,0,0,0,6,32,48,1,2016-06-01
6077,Morovis,137,3,0,13,14,42,53,12,2016-06-01
6078,Naguabo,70,3,1,9,11,15,29,2,2016-06-01
6079,Naranjito,164,1,1,6,5,40,89,22,2016-06-01
6080,Orocovis,99,1,0,7,7,13,69,2,2016-06-01
6081,Patillas,74,1,0,4,10,16,43,0,2016-06-01
6082,Peñuelas,84,1,1,2,17,27,33,3,2016-06-01
6083,Mayagüez,684,6,4,42,85,126,406,15,2016-06-01
6084,Coamo,163,3,0,8,24,45,77,6,2016-07-01
6085,Florida,53,1,1,4,7,22,11,7,2016-07-01
6086,Comerío,101,2,0,5,6,27,47,14,2016-07-01
6087,Corozal,129,2,1,15,4,28,48,31,2016-07-01
6088,Culebra,41,2,0,0,2,16,20,1,2016-07-01
6089,Dorado,500,8,2,41,21,94,290,44,2016-07-01
6090,Fajardo,242,5,2,8,46,45,130,6,2016-07-01
6091,Guánica,94,3,0,0,10,13,68,0,2016-07-01
6092,Isabela,214,3,1,4,14,48,137,7,2016-07-01
6093,Guayanilla,64,5,0,4,11,12,32,0,2016-07-01
6094,Guaynabo,587,8,2,50,36,81,351,59,2016-07-01
6095,Gurabo,121,6,1,15,11,20,60,8,2016-07-01
6096,Hatillo,389,1,0,18,21,57,276,16,2016-07-01
6097,Hormigueros,66,1,2,4,6,18,35,0,2016-07-01
6098,Humacao,400,8,0,43,20,134,179,16,2016-07-01
6099,Cidra,207,6,1,19,15,33,118,15,2016-07-01
6100,Guayama,295,2,3,14,31,88,150,7,2016-07-01
6101,Ciales,86,3,0,3,11,22,38,9,2016-07-01
6102,Adjuntas,48,0,0,1,11,17,18,1,2016-07-01
6103,Cayey,324,4,1,22,48,55,167,27,2016-07-01
6104,Jayuya,54,0,1,0,15,16,16,6,2016-07-01
6105,Aguada,137,0,0,10,21,41,61,4,2016-07-01
6106,Aguadilla,361,4,0,16,55,97,176,13,2016-07-01
6107,Aguas Buenas,118,6,1,14,9,23,46,19,2016-07-01
6108,Aibonito,102,5,0,6,11,22,51,7,2016-07-01
6109,Añasco,96,0,0,8,10,33,44,1,2016-07-01
6110,Arecibo,456,4,2,33,51,95,242,29,2016-07-01
6111,Arroyo,78,2,2,3,18,25,28,0,2016-07-01
6112,Barceloneta,287,2,0,24,22,69,145,25,2016-07-01
6113,Barranquitas,196,3,1,6,15,60,88,23,2016-07-01
6114,Bayamón,2245,18,9,205,67,295,1226,425,2016-07-01
6115,Cabo Rojo,125,5,0,8,12,30,68,2,2016-07-01
6116,Caguas,1214,12,7,90,56,206,728,115,2016-07-01
6117,Camuy,166,0,1,9,23,36,93,4,2016-07-01
6118,Canóvanas,271,10,1,17,28,53,148,14,2016-07-01
6119,Carolina,1670,16,3,109,99,301,1012,130,2016-07-01
6120,Cataño,167,3,2,13,13,37,86,13,2016-07-01
6121,Ceiba,62,0,0,4,10,20,26,2,2016-07-01
6122,Juana Díaz,209,3,0,14,34,53,97,8,2016-07-01
6123,Quebradillas,90,0,0,7,8,25,46,4,2016-07-01
6124,Lajas,57,0,0,1,12,22,18,4,2016-07-01
6125,Salinas,183,3,0,3,22,30,118,7,2016-07-01
6126,San Germán,66,3,1,6,10,19,25,2,2016-07-01
6127,San Juan,4714,82,8,494,293,593,2700,544,2016-07-01
6128,San Lorenzo,176,6,0,19,21,49,71,10,2016-07-01
6129,San Sebastián,198,1,1,4,6,76,104,6,2016-07-01
6130,Toa Alta,191,4,2,19,10,32,83,41,2016-07-01
6131,Toa Baja,727,10,1,82,39,82,424,89,2016-07-01
6132,Sabana Grande,81,0,3,2,13,30,29,4,2016-07-01
6133,Trujillo Alto,335,10,2,19,21,75,193,15,2016-07-01
6134,Vega Alta,391,3,1,32,17,87,217,34,2016-07-01
6135,Vega Baja,561,4,3,51,21,158,281,43,2016-07-01
6136,Vieques,85,1,1,1,18,24,39,1,2016-07-01
6137,Villalba,74,1,0,1,16,22,30,4,2016-07-01
6138,Yabucoa,113,1,0,4,12,34,60,2,2016-07-01
6139,Yauco,157,2,0,6,39,19,88,3,2016-07-01
6140,Juncos,179,3,1,21,24,45,74,11,2016-07-01
6141,Utuado,131,2,1,0,23,29,74,2,2016-07-01
6142,Rio Grande,227,7,1,17,20,52,117,13,2016-07-01
6143,Santa Isabel,144,6,1,8,11,18,97,3,2016-07-01
6144,Las Marías,51,0,0,2,1,20,27,1,2016-07-01
6145,Lares,134,1,0,3,12,40,74,4,2016-07-01
6146,Rincón,86,1,0,0,5,24,54,2,2016-07-01
6147,Las Piedras,152,4,0,17,14,43,63,11,2016-07-01
6148,Loiza,175,9,2,7,39,23,83,12,2016-07-01
6149,Luquillo,179,2,0,10,14,49,97,7,2016-07-01
6150,Manatí,294,4,0,29,28,56,132,45,2016-07-01
6151,Maunabo,48,0,1,3,5,6,30,3,2016-07-01
6152,Mayagüez,753,6,4,43,97,142,446,15,2016-07-01
6153,Maricao,23,0,0,0,4,6,13,0,2016-07-01
6154,Morovis,173,4,0,17,19,49,64,20,2016-07-01
6155,Naguabo,77,3,1,9,13,16,33,2,2016-07-01
6156,Naranjito,174,1,1,7,5,43,93,24,2016-07-01
6157,Orocovis,117,1,0,8,7,17,80,4,2016-07-01
6158,Patillas,95,1,0,4,11,17,62,0,2016-07-01
6159,Peñuelas,95,2,1,3,20,27,39,3,2016-07-01
6160,Ponce,1209,24,3,79,149,205,693,56,2016-07-01
6161,Moca,106,0,0,0,7,38,60,1,2016-07-01
6162,Coamo,183,3,0,8,24,56,85,7,2016-08-01
6163,Florida,67,1,1,5,9,25,19,7,2016-08-01
6164,Comerío,121,2,0,5,8,32,59,15,2016-08-01
6165,Corozal,150,2,1,17,5,34,58,33,2016-08-01
6166,Culebra,43,2,0,0,2,16,21,2,2016-08-01
6167,Dorado,547,8,2,41,21,99,328,48,2016-08-01
6168,Fajardo,276,7,3,11,51,50,146,8,2016-08-01
6169,Guánica,105,3,0,1,12,14,75,0,2016-08-01
6170,Isabela,251,3,1,4,18,55,160,10,2016-08-01
6171,Guayanilla,68,5,0,4,11,13,35,0,2016-08-01
6172,Guaynabo,669,10,2,57,39,96,401,64,2016-08-01
6173,Gurabo,144,6,1,18,13,24,71,11,2016-08-01
6174,Hatillo,441,1,0,19,25,63,310,23,2016-08-01
6175,Hormigueros,69,1,2,4,6,18,38,0,2016-08-01
6176,Humacao,465,10,0,47,24,162,200,22,2016-08-01
6177,Cidra,227,8,1,22,17,35,128,16,2016-08-01
6178,Guayama,345,3,3,16,34,107,176,6,2016-08-01
6179,Ciales,91,3,0,4,11,23,40,10,2016-08-01
6180,Adjuntas,53,0,0,1,12,19,21,0,2016-08-01
6181,Cayey,386,5,1,29,53,63,204,31,2016-08-01
6182,Jayuya,60,0,1,0,17,18,18,6,2016-08-01
6183,Aguada,166,1,0,11,23,50,76,5,2016-08-01
6184,Aguadilla,402,4,0,18,60,113,193,14,2016-08-01
6185,Aguas Buenas,135,7,1,17,9,25,55,21,2016-08-01
6186,Aibonito,126,5,0,7,11,26,68,9,2016-08-01
6187,Añasco,113,0,0,9,13,36,54,1,2016-08-01
6188,Arecibo,534,6,2,33,62,111,285,35,2016-08-01
6189,Arroyo,92,2,2,3,19,29,36,1,2016-08-01
6190,Barceloneta,319,2,0,25,23,71,164,34,2016-08-01
6191,Barranquitas,215,3,1,6,17,67,96,25,2016-08-01
6192,Bayamón,2614,19,9,225,80,344,1436,501,2016-08-01
6193,Cabo Rojo,136,5,0,8,13,32,76,2,2016-08-01
6194,Caguas,1427,14,6,102,64,250,856,135,2016-08-01
6195,Camuy,183,0,1,10,26,38,104,4,2016-08-01
6196,Canóvanas,300,11,1,18,30,60,165,15,2016-08-01
6197,Carolina,1935,21,3,137,110,354,1159,151,2016-08-01
6198,Cataño,188,5,2,15,13,39,100,14,2016-08-01
6199,Ceiba,66,0,0,4,11,20,29,2,2016-08-01
6200,Juana Díaz,239,5,0,16,38,59,113,8,2016-08-01
6201,Juncos,211,3,1,22,29,55,88,13,2016-08-01
6202,Lajas,67,0,0,2,12,26,22,5,2016-08-01
6203,Sabana Grande,95,0,3,3,15,34,35,5,2016-08-01
6204,Salinas,210,4,0,7,24,38,129,8,2016-08-01
6205,San Germán,85,3,1,8,11,23,36,3,2016-08-01
6206,San Juan,5385,98,9,551,339,685,3071,632,2016-08-01
6207,San Lorenzo,214,7,0,23,25,60,85,14,2016-08-01
6208,San Sebastián,217,1,1,4,6,83,113,9,2016-08-01
6209,Santa Isabel,178,12,1,9,13,19,117,7,2016-08-01
6210,Rio Grande,247,7,1,19,21,62,121,16,2016-08-01
6211,Toa Alta,223,5,2,21,10,39,103,43,2016-08-01
6212,Trujillo Alto,382,13,2,21,28,88,209,21,2016-08-01
6213,Utuado,156,2,1,0,29,34,88,2,2016-08-01
6214,Vega Alta,439,4,1,32,21,93,247,41,2016-08-01
6215,Vega Baja,662,5,3,57,24,185,340,48,2016-08-01
6216,Vieques,103,1,1,2,23,28,47,1,2016-08-01
6217,Villalba,85,1,0,1,17,27,35,4,2016-08-01
6218,Yauco,177,4,1,6,44,19,100,3,2016-08-01
6219,Toa Baja,814,10,3,88,35,98,472,108,2016-08-01
6220,Rincón,99,1,0,0,5,30,61,2,2016-08-01
6221,Yabucoa,141,4,0,7,15,41,71,3,2016-08-01
6222,Ponce,1388,27,4,87,174,241,798,57,2016-08-01
6223,Quebradillas,104,0,0,10,9,29,50,6,2016-08-01
6224,Las Marías,55,0,0,2,2,23,27,1,2016-08-01
6225,Las Piedras,175,6,0,17,18,55,68,11,2016-08-01
6226,Loiza,194,11,2,9,42,24,94,12,2016-08-01
6227,Luquillo,205,2,0,12,14,55,111,11,2016-08-01
6228,Manatí,325,5,0,29,30,63,148,50,2016-08-01
6229,Maricao,30,0,0,0,4,9,17,0,2016-08-01
6230,Maunabo,54,0,1,3,5,7,35,3,2016-08-01
6231,Lares,157,1,0,3,13,47,87,6,2016-08-01
6232,Moca,114,0,0,0,9,41,62,2,2016-08-01
6233,Morovis,206,4,0,22,22,57,79,22,2016-08-01
6234,Naguabo,100,3,2,9,16,20,46,4,2016-08-01
6235,Naranjito,193,1,1,7,8,46,104,26,2016-08-01
6236,Orocovis,128,1,0,8,8,20,87,4,2016-08-01
6237,Patillas,101,2,0,4,11,18,66,0,2016-08-01
6238,Mayagüez,870,7,4,51,117,160,512,19,2016-08-01
6239,Peñuelas,118,2,1,4,22,34,50,5,2016-08-01
6240,Patillas,107,2,0,4,13,18,70,0,2016-09-01
6241,Orocovis,140,1,1,8,9,23,92,6,2016-09-01
6242,Naranjito,217,1,1,7,8,53,118,29,2016-09-01
6243,Naguabo,109,3,3,9,18,23,49,4,2016-09-01
6244,Morovis,238,4,0,24,25,64,96,25,2016-09-01
6245,Moca,124,1,0,1,9,44,67,2,2016-09-01
6246,Mayagüez,965,10,3,52,124,181,573,22,2016-09-01
6247,Manatí,383,5,0,33,37,77,174,57,2016-09-01
6248,Maricao,32,0,0,0,4,9,19,0,2016-09-01
6249,Luquillo,236,3,0,13,20,60,129,11,2016-09-01
6250,Loiza,213,15,2,14,40,26,104,12,2016-09-01
6251,Las Piedras,200,6,1,23,20,63,75,12,2016-09-01
6252,Las Marías,56,0,0,2,2,24,27,1,2016-09-01
6253,Peñuelas,132,3,1,5,25,38,54,6,2016-09-01
6254,Lares,173,1,0,4,15,53,92,8,2016-09-01
6255,Maunabo,59,0,1,3,6,9,37,3,2016-09-01
6256,Ponce,1558,27,4,94,196,264,912,61,2016-09-01
